,userId,recommendations
63,606,"[Row(movieId=7767, rating=4.955455780029297), Row(movieId=2905, rating=4.63775110244751), Row(movieId=4956, rating=4.637103080749512), Row(movieId=8405, rating=4.601309776306152), Row(movieId=174053, rating=4.598872184753418), Row(movieId=177593, rating=4.588962554931641), Row(movieId=3451, rating=4.586158752441406), Row(movieId=27397, rating=4.574520111083984), Row(movieId=3379, rating=4.572620868682861), Row(movieId=527, rating=4.556153774261475)]"
64,159,"[Row(movieId=1046, rating=4.625262260437012), Row(movieId=32892, rating=4.534968376159668), Row(movieId=6380, rating=4.523642063140869), Row(movieId=945, rating=4.520845413208008), Row(movieId=3200, rating=4.495232105255127), Row(movieId=166643, rating=4.450904846191406), Row(movieId=80906, rating=4.401498317718506), Row(movieId=5015, rating=4.290200710296631), Row(movieId=5867, rating=4.211416244506836), Row(movieId=6375, rating=4.207303524017334)]"
65,253,"[Row(movieId=3814, rating=5.097131729125977), Row(movieId=3037, rating=5.067577362060547), Row(movieId=3083, rating=5.024638652801514), Row(movieId=299, rating=5.0244550704956055), Row(movieId=720, rating=4.986851215362549), Row(movieId=1046, rating=4.97771692276001), Row(movieId=1927, rating=4.97675085067749), Row(movieId=2239, rating=4.968758583068848), Row(movieId=3341, rating=4.961620330810547), Row(movieId=27563, rating=4.958770751953125)]"
66,460,"[Row(movieId=3379, rating=5.224301338195801), Row(movieId=7842, rating=5.091068744659424), Row(movieId=26133, rating=5.060736179351807), Row(movieId=171495, rating=5.039060115814209), Row(movieId=7121, rating=5.031749248504639), Row(movieId=89904, rating=5.029733657836914), Row(movieId=6442, rating=4.984339714050293), Row(movieId=3022, rating=4.95717716217041), Row(movieId=60943, rating=4.941341400146484), Row(movieId=59018, rating=4.941341400146484)]"
67,103,"[Row(movieId=6818, rating=5.18704891204834), Row(movieId=3379, rating=5.173191547393799), Row(movieId=3341, rating=5.16332483291626), Row(movieId=5915, rating=5.142423629760742), Row(movieId=177593, rating=5.0578789710998535), Row(movieId=3201, rating=5.0447492599487305), Row(movieId=2936, rating=5.007664203643799), Row(movieId=28, rating=4.973834991455078), Row(movieId=7008, rating=4.9652791023254395), Row(movieId=3347, rating=4.953160762786865)]"
68,236,"[Row(movieId=7008, rating=6.247871398925781), Row(movieId=3379, rating=6.233658313751221), Row(movieId=3503, rating=6.059324741363525), Row(movieId=971, rating=5.960923194885254), Row(movieId=6666, rating=5.945185661315918), Row(movieId=1178, rating=5.939976692199707), Row(movieId=177593, rating=5.920206546783447), Row(movieId=951, rating=5.88770866394043), Row(movieId=3201, rating=5.861334800720215), Row(movieId=4406, rating=5.86000919342041)]"
69,329,"[Row(movieId=85, rating=5.614256858825684), Row(movieId=1241, rating=5.316616058349609), Row(movieId=1483, rating=5.276504993438721), Row(movieId=3024, rating=4.950056076049805), Row(movieId=3910, rating=4.924845218658447), Row(movieId=136850, rating=4.817026615142822), Row(movieId=2328, rating=4.754484176635742), Row(movieId=4006, rating=4.730018615722656), Row(movieId=4450, rating=4.725742816925049), Row(movieId=1734, rating=4.644283294677734)]"
70,350,"[Row(movieId=945, rating=4.457259654998779), Row(movieId=3379, rating=4.34780216217041), Row(movieId=54190, rating=4.324655532836914), Row(movieId=183897, rating=4.318587779998779), Row(movieId=3347, rating=4.303953170776367), Row(movieId=7121, rating=4.28162956237793), Row(movieId=3086, rating=4.269888877868652), Row(movieId=67618, rating=4.259335517883301), Row(movieId=3200, rating=4.247323989868164), Row(movieId=5915, rating=4.230893611907959)]"
71,12,"[Row(movieId=7842, rating=6.378390789031982), Row(movieId=3086, rating=6.366550922393799), Row(movieId=67618, rating=6.1237287521362305), Row(movieId=7669, rating=6.061853408813477), Row(movieId=32892, rating=6.018100738525391), Row(movieId=26528, rating=5.816213607788086), Row(movieId=6732, rating=5.72505521774292), Row(movieId=54190, rating=5.7190985679626465), Row(movieId=93721, rating=5.701318740844727), Row(movieId=7773, rating=5.670853614807129)]"
72,336,"[Row(movieId=3379, rating=5.2059006690979), Row(movieId=6442, rating=5.136851787567139), Row(movieId=26528, rating=5.063881874084473), Row(movieId=170705, rating=5.063704013824463), Row(movieId=51931, rating=5.054683685302734), Row(movieId=47423, rating=5.027495384216309), Row(movieId=7842, rating=5.015632152557373), Row(movieId=171495, rating=5.007894515991211), Row(movieId=159817, rating=5.005270481109619), Row(movieId=7122, rating=4.978591442108154)]"
73,223,"[Row(movieId=3086, rating=4.464113235473633), Row(movieId=7669, rating=4.4370012283325195), Row(movieId=7842, rating=4.237461566925049), Row(movieId=7121, rating=4.19266414642334), Row(movieId=1046, rating=4.179070472717285), Row(movieId=26528, rating=4.168941497802734), Row(movieId=945, rating=4.1276679039001465), Row(movieId=54190, rating=4.104007244110107), Row(movieId=1957, rating=4.100806713104248), Row(movieId=3451, rating=4.088608741760254)]"
74,602,"[Row(movieId=2843, rating=4.7126545906066895), Row(movieId=30803, rating=4.6651153564453125), Row(movieId=1957, rating=4.654395580291748), Row(movieId=5915, rating=4.642131805419922), Row(movieId=177593, rating=4.632486820220947), Row(movieId=3379, rating=4.614895343780518), Row(movieId=3347, rating=4.574435234069824), Row(movieId=7008, rating=4.56389856338501), Row(movieId=928, rating=4.560276508331299), Row(movieId=2563, rating=4.529536247253418)]"
75,417,"[Row(movieId=7842, rating=5.318023681640625), Row(movieId=7767, rating=5.265318870544434), Row(movieId=60943, rating=5.233343124389648), Row(movieId=59018, rating=5.233343124389648), Row(movieId=27397, rating=5.05071496963501), Row(movieId=32892, rating=5.025972843170166), Row(movieId=126430, rating=5.019214630126953), Row(movieId=147330, rating=5.019214630126953), Row(movieId=147300, rating=5.019214630126953), Row(movieId=104780, rating=5.019214630126953)]"
76,388,"[Row(movieId=67618, rating=5.779663562774658), Row(movieId=158872, rating=5.577818393707275), Row(movieId=130518, rating=5.567337512969971), Row(movieId=7842, rating=5.520358085632324), Row(movieId=74946, rating=5.375930309295654), Row(movieId=54190, rating=5.3644914627075195), Row(movieId=142422, rating=5.330196857452393), Row(movieId=32892, rating=5.323652744293213), Row(movieId=81847, rating=5.3170084953308105), Row(movieId=84772, rating=5.264683246612549)]"
77,548,"[Row(movieId=86320, rating=5.75568962097168), Row(movieId=30803, rating=5.651886463165283), Row(movieId=3200, rating=5.489058494567871), Row(movieId=80906, rating=5.464094161987305), Row(movieId=104374, rating=5.444417953491211), Row(movieId=7018, rating=5.416716575622559), Row(movieId=1081, rating=5.416084289550781), Row(movieId=45503, rating=5.399694442749023), Row(movieId=158966, rating=5.3975019454956055), Row(movieId=1446, rating=5.387925148010254)]"
78,91,"[Row(movieId=3379, rating=5.047146797180176), Row(movieId=171495, rating=4.945563316345215), Row(movieId=25771, rating=4.870802879333496), Row(movieId=6818, rating=4.807038307189941), Row(movieId=78836, rating=4.797391891479492), Row(movieId=8477, rating=4.774613380432129), Row(movieId=117531, rating=4.7736124992370605), Row(movieId=134796, rating=4.7736124992370605), Row(movieId=26073, rating=4.7736124992370605), Row(movieId=7071, rating=4.7736124992370605)]"
79,578,"[Row(movieId=3086, rating=5.841963768005371), Row(movieId=7669, rating=5.679803848266602), Row(movieId=7842, rating=5.581693649291992), Row(movieId=93008, rating=5.439861297607422), Row(movieId=77846, rating=5.439861297607422), Row(movieId=25906, rating=5.439861297607422), Row(movieId=3379, rating=5.412147045135498), Row(movieId=26528, rating=5.406276226043701), Row(movieId=7121, rating=5.4035844802856445), Row(movieId=67618, rating=5.403255939483643)]"
80,409,"[Row(movieId=3030, rating=5.322670936584473), Row(movieId=1283, rating=5.221982955932617), Row(movieId=1041, rating=5.1910905838012695), Row(movieId=8042, rating=5.162878036499023), Row(movieId=27563, rating=5.1523613929748535), Row(movieId=2677, rating=5.1451921463012695), Row(movieId=55276, rating=5.1418657302856445), Row(movieId=232, rating=5.122801780700684), Row(movieId=7700, rating=5.089529037475586), Row(movieId=1267, rating=5.086359977722168)]"
81,333,"[Row(movieId=158966, rating=4.665563106536865), Row(movieId=86320, rating=4.566200256347656), Row(movieId=56715, rating=4.438985824584961), Row(movieId=2843, rating=4.351790904998779), Row(movieId=100714, rating=4.31238317489624), Row(movieId=89904, rating=4.310932636260986), Row(movieId=112290, rating=4.2437424659729), Row(movieId=2563, rating=4.192146301269531), Row(movieId=5992, rating=4.185020923614502), Row(movieId=168492, rating=4.177212238311768)]"
82,601,"[Row(movieId=3379, rating=5.15689754486084), Row(movieId=171495, rating=5.149051666259766), Row(movieId=4708, rating=5.036644458770752), Row(movieId=138966, rating=5.036644458770752), Row(movieId=134796, rating=5.036644458770752), Row(movieId=179135, rating=5.036644458770752), Row(movieId=26073, rating=5.036644458770752), Row(movieId=117531, rating=5.036644458770752), Row(movieId=74226, rating=5.036644458770752), Row(movieId=7071, rating=5.036644458770752)]"
83,222,"[Row(movieId=3379, rating=4.399538993835449), Row(movieId=6818, rating=4.1667375564575195), Row(movieId=25771, rating=4.144049167633057), Row(movieId=48342, rating=4.141633033752441), Row(movieId=7122, rating=4.141633033752441), Row(movieId=3429, rating=4.110379695892334), Row(movieId=3347, rating=4.095846652984619), Row(movieId=6442, rating=4.089468479156494), Row(movieId=99813, rating=4.055840492248535), Row(movieId=27156, rating=4.053013324737549)]"
84,285,"[Row(movieId=306, rating=4.850671291351318), Row(movieId=1248, rating=4.848628997802734), Row(movieId=5915, rating=4.810693740844727), Row(movieId=8405, rating=4.79207181930542), Row(movieId=6235, rating=4.784199237823486), Row(movieId=2067, rating=4.760709762573242), Row(movieId=7008, rating=4.704195976257324), Row(movieId=1263, rating=4.669073581695557), Row(movieId=6530, rating=4.662405014038086), Row(movieId=6460, rating=4.6566972732543945)]"
85,330,"[Row(movieId=3379, rating=4.954730033874512), Row(movieId=6666, rating=4.802368640899658), Row(movieId=4956, rating=4.7706732749938965), Row(movieId=33649, rating=4.769742965698242), Row(movieId=7121, rating=4.769412040710449), Row(movieId=171495, rating=4.752819061279297), Row(movieId=3022, rating=4.725561618804932), Row(movieId=6442, rating=4.6695027351379395), Row(movieId=4495, rating=4.653170108795166), Row(movieId=8235, rating=4.653170108795166)]"
86,22,"[Row(movieId=984, rating=5.025937080383301), Row(movieId=446, rating=4.770040512084961), Row(movieId=7116, rating=4.717823505401611), Row(movieId=265, rating=4.686341285705566), Row(movieId=3075, rating=4.679901599884033), Row(movieId=116, rating=4.57960844039917), Row(movieId=969, rating=4.5607428550720215), Row(movieId=1151, rating=4.5471086502075195), Row(movieId=1631, rating=4.5471086502075195), Row(movieId=599, rating=4.531636714935303)]"
87,372,"[Row(movieId=5490, rating=4.8543524742126465), Row(movieId=132333, rating=4.8543524742126465), Row(movieId=5915, rating=4.821720123291016), Row(movieId=3494, rating=4.739875793457031), Row(movieId=8542, rating=4.69754695892334), Row(movieId=7008, rating=4.648576736450195), Row(movieId=2936, rating=4.630667686462402), Row(movieId=6375, rating=4.576035976409912), Row(movieId=1262, rating=4.541069030761719), Row(movieId=1366, rating=4.5391035079956055)]"
88,604,"[Row(movieId=30803, rating=5.136054992675781), Row(movieId=55280, rating=5.130831241607666), Row(movieId=928, rating=4.7743239402771), Row(movieId=86237, rating=4.672825813293457), Row(movieId=134796, rating=4.672825813293457), Row(movieId=117531, rating=4.672825813293457), Row(movieId=74226, rating=4.672825813293457), Row(movieId=179135, rating=4.672825813293457), Row(movieId=26073, rating=4.672825813293457), Row(movieId=7071, rating=4.672825813293457)]"
89,128,"[Row(movieId=945, rating=5.019495964050293), Row(movieId=5915, rating=5.001695156097412), Row(movieId=1046, rating=4.971824645996094), Row(movieId=3200, rating=4.936524868011475), Row(movieId=3341, rating=4.925593852996826), Row(movieId=6666, rating=4.892086029052734), Row(movieId=905, rating=4.875024318695068), Row(movieId=6375, rating=4.87204122543335), Row(movieId=30803, rating=4.868535041809082), Row(movieId=1283, rating=4.867469787597656)]"
90,209,"[Row(movieId=3379, rating=5.2900800704956055), Row(movieId=27397, rating=5.252059459686279), Row(movieId=7767, rating=5.222701072692871), Row(movieId=3083, rating=5.195190906524658), Row(movieId=26810, rating=5.130455017089844), Row(movieId=2905, rating=5.117713928222656), Row(movieId=1237, rating=5.1041388511657715), Row(movieId=931, rating=5.084372520446777), Row(movieId=4973, rating=5.084084510803223), Row(movieId=27156, rating=5.075310230255127)]"
91,230,"[Row(movieId=3283, rating=4.897515773773193), Row(movieId=67618, rating=4.765538215637207), Row(movieId=103984, rating=4.6081013679504395), Row(movieId=4256, rating=4.604429721832275), Row(movieId=3819, rating=4.500039577484131), Row(movieId=3837, rating=4.4446611404418945), Row(movieId=7071, rating=4.407171726226807), Row(movieId=117531, rating=4.407171726226807), Row(movieId=74226, rating=4.407171726226807), Row(movieId=179135, rating=4.407171726226807)]"
92,122,"[Row(movieId=3379, rating=5.81074333190918), Row(movieId=171495, rating=5.639117240905762), Row(movieId=6442, rating=5.573822021484375), Row(movieId=2905, rating=5.528891086578369), Row(movieId=27156, rating=5.516041278839111), Row(movieId=4956, rating=5.510162353515625), Row(movieId=170705, rating=5.4841742515563965), Row(movieId=5915, rating=5.476212978363037), Row(movieId=6818, rating=5.4740729331970215), Row(movieId=1217, rating=5.471336841583252)]"
93,493,"[Row(movieId=928, rating=5.431495666503906), Row(movieId=7121, rating=5.359928131103516), Row(movieId=8235, rating=5.3435258865356445), Row(movieId=4495, rating=5.3435258865356445), Row(movieId=2295, rating=5.16331148147583), Row(movieId=43376, rating=5.155877590179443), Row(movieId=4537, rating=5.0736517906188965), Row(movieId=1046, rating=5.073356628417969), Row(movieId=3543, rating=5.068359375), Row(movieId=3096, rating=5.045729160308838)]"
94,319,"[Row(movieId=3379, rating=5.41162633895874), Row(movieId=171495, rating=5.25543737411499), Row(movieId=27156, rating=5.220624923706055), Row(movieId=2905, rating=5.160893440246582), Row(movieId=6818, rating=5.157957077026367), Row(movieId=1217, rating=5.129640579223633), Row(movieId=26133, rating=5.127740859985352), Row(movieId=5915, rating=5.115842342376709), Row(movieId=4956, rating=5.099094390869141), Row(movieId=78836, rating=5.075385570526123)]"
95,190,"[Row(movieId=3022, rating=5.030206680297852), Row(movieId=6442, rating=4.828324317932129), Row(movieId=7842, rating=4.815805912017822), Row(movieId=3379, rating=4.813229560852051), Row(movieId=4160, rating=4.796295642852783), Row(movieId=670, rating=4.796295642852783), Row(movieId=94810, rating=4.776816368103027), Row(movieId=88448, rating=4.776816368103027), Row(movieId=2788, rating=4.771088600158691), Row(movieId=26133, rating=4.741213798522949)]"
96,232,"[Row(movieId=173351, rating=4.5700907707214355), Row(movieId=147330, rating=4.5700907707214355), Row(movieId=142020, rating=4.5700907707214355), Row(movieId=147300, rating=4.5700907707214355), Row(movieId=174551, rating=4.5700907707214355), Row(movieId=104780, rating=4.5700907707214355), Row(movieId=126430, rating=4.5700907707214355), Row(movieId=130970, rating=4.5700907707214355), Row(movieId=147250, rating=4.5700907707214355), Row(movieId=159811, rating=4.5700907707214355)]"
